user_id,game_id,difficulty_level,score,accuracy,completion_time,mistakes,attempts,completed,timestamp,cognitive_area,mistake_rate,performance_score,recommended_difficulty
U048,pattern_recall,medium,70,81.8,49,3,14,True,2026-09-02 16:16:19.319840,attention,0.214,76.44,medium
U048,routine_order,medium,80,82.88,30,2,10,True,2026-08-14 21:16:19.319917,sequencing,0.2,81.15,hard
U048,memory_match,easy,92,95.59,26,1,12,True,2026-06-21 11:16:19.319995,memory,0.083,93.38,medium
U048,memory_match,hard,76,78.09,52,3,15,True,2026-06-30 20:16:19.320074,memory,0.2,77.64,hard
U049,routine_order,hard,80,78.1,69,2,9,True,2026-08-05 21:16:19.320161,sequencing,0.222,78.8,hard
U049,pattern_recall,easy,90,89.75,29,1,7,True,2026-06-13 05:16:19.320270,attention,0.143,89.04,medium
U049,routine_order,easy,100,100.0,45,0,10,True,2026-08-21 21:16:19.320509,sequencing,0.0,100.0,medium
U049,routine_order,hard,60,60.61,66,4,11,True,2026-08-14 16:16:19.321253,sequencing,0.364,60.96,hard
U049,routine_order,hard,60,69.6,74,4,13,True,2026-08-17 08:16:19.321694,sequencing,0.308,65.68,hard
U049,routine_order,medium,90,74.24,49,1,5,True,2026-07-10 06:16:19.321905,sequencing,0.2,81.7,hard
U049,routine_order,easy,80,69.27,28,2,5,True,2026-06-21 05:16:19.322000,sequencing,0.4,71.71,easy
U049,routine_order,medium,50,51.23,46,5,10,True,2026-07-20 00:16:19.322079,sequencing,0.5,50.49,easy
U049,memory_match,hard,84,59.71,64,2,5,True,2026-06-15 08:16:19.322155,memory,0.4,69.48,hard
U049,routine_order,easy,90,87.38,25,1,9,True,2026-08-14 21:16:19.322231,sequencing,0.111,88.73,medium
U049,memory_match,hard,84,60.29,93,2,6,True,2026-07-31 00:16:19.322306,memory,0.333,71.06,hard
U049,memory_match,easy,92,88.27,25,1,12,True,2026-09-03 10:16:19.322384,memory,0.083,90.45,medium
U049,pattern_recall,hard,70,65.68,81,3,8,True,2026-07-12 05:16:19.322460,attention,0.375,66.77,hard
U049,routine_order,easy,80,84.31,50,2,11,True,2026-08-03 07:16:19.322535,sequencing,0.182,82.08,medium
U049,memory_match,medium,76,80.11,48,3,13,True,2026-06-20 11:16:19.322610,memory,0.231,77.82,medium
U049,routine_order,medium,50,58.88,39,5,12,True,2026-07-06 04:16:19.322684,sequencing,0.417,55.21,easy
U049,memory_match,easy,76,59.18,25,3,7,True,2026-07-22 16:16:19.322763,memory,0.429,65.49,easy
U049,pattern_recall,hard,90,83.11,79,1,7,True,2026-06-28 11:16:19.322841,attention,0.143,86.38,hard
U049,memory_match,hard,84,65.84,79,2,7,True,2026-08-05 14:16:19.322919,memory,0.286,74.22,hard
U049,memory_match,medium,92,77.17,45,1,6,True,2026-07-24 02:16:19.322995,memory,0.167,84.33,hard
U049,routine_order,easy,90,93.2,23,1,15,True,2026-07-21 13:16:19.323073,sequencing,0.067,91.94,medium
U049,memory_match,easy,92,93.65,51,1,12,True,2026-07-20 00:16:19.323150,memory,0.083,92.6,medium
U049,memory_match,medium,84,83.71,54,2,11,True,2026-06-18 22:16:19.323231,memory,0.182,83.44,hard
U049,memory_match,medium,76,66.72,38,3,9,False,2026-07-27 15:16:19.323313,memory,0.333,70.43,medium
U049,pattern_recall,easy,100,100.0,40,0,15,True,2026-07-07 11:16:19.323391,attention,0.0,100.0,medium
U049,memory_match,easy,100,100.0,48,0,7,True,2026-07-27 11:16:19.323508,memory,0.0,100.0,medium
U049,routine_order,easy,90,94.74,29,1,15,True,2026-08-12 11:16:19.323622,sequencing,0.067,92.56,medium
U049,routine_order,hard,70,73.4,64,3,13,True,2026-06-17 22:16:19.323704,sequencing,0.231,72.74,hard
U049,memory_match,medium,84,79.28,57,2,11,True,2026-08-19 09:16:19.323786,memory,0.182,81.67,hard
U049,routine_order,hard,70,71.49,63,3,11,True,2026-07-27 22:16:19.323863,sequencing,0.273,71.14,hard
U050,routine_order,medium,80,88.22,44,2,15,True,2026-07-03 18:16:19.323947,sequencing,0.133,84.63,hard
U050,memory_match,hard,84,69.95,64,2,5,True,2026-09-09 01:16:19.324028,memory,0.4,73.58,hard
U050,pattern_recall,medium,90,83.64,48,1,8,True,2026-08-08 15:16:19.324105,attention,0.125,86.96,hard
U050,memory_match,medium,84,79.4,40,2,10,True,2026-08-10 17:16:19.324182,memory,0.2,81.36,hard
U050,routine_order,easy,70,66.38,47,3,9,False,2026-08-05 06:16:19.324259,sequencing,0.333,67.89,easy
U050,pattern_recall,medium,70,74.97,52,3,10,True,2026-07-11 09:16:19.324343,attention,0.3,71.99,medium
U050,memory_match,medium,84,66.65,72,2,6,True,2026-06-17 07:16:19.324433,memory,0.333,73.6,medium
U050,memory_match,easy,92,87.81,57,1,6,True,2026-08-08 00:16:19.324518,memory,0.167,88.58,medium
U050,memory_match,medium,92,70.63,59,1,5,True,2026-07-12 16:16:19.324598,memory,0.2,81.05,hard
U050,pattern_recall,medium,80,71.11,61,2,8,True,2026-07-12 10:16:19.324676,attention,0.25,75.44,medium
U050,pattern_recall,medium,70,69.84,61,3,10,True,2026-07-31 19:16:19.324752,attention,0.3,69.94,medium
U050,memory_match,medium,76,73.71,55,3,12,True,2026-07-06 07:16:19.324827,memory,0.25,74.88,medium
U050,memory_match,hard,76,78.58,61,3,13,True,2026-09-07 18:16:19.324903,memory,0.231,77.21,hard
U050,pattern_recall,medium,80,68.92,47,2,8,True,2026-08-10 23:16:19.324979,attention,0.25,74.57,medium
U050,routine_order,hard,60,63.47,86,4,10,True,2026-08-13 09:16:19.325057,sequencing,0.4,61.39,hard
U050,pattern_recall,easy,90,92.57,32,1,13,True,2026-09-07 12:16:19.325137,attention,0.077,91.49,medium
U050,routine_order,hard,60,69.54,54,4,14,True,2026-09-08 06:16:19.325222,sequencing,0.286,66.1,hard
U050,routine_order,medium,80,83.04,45,2,9,True,2026-06-17 02:16:19.325298,sequencing,0.222,80.78,hard
U050,memory_match,hard,84,70.08,82,2,6,True,2026-06-28 04:16:19.325377,memory,0.333,74.97,hard
U050,memory_match,easy,84,85.39,61,2,12,True,2026-07-27 23:16:19.325482,memory,0.167,84.42,medium
U050,routine_order,hard,70,57.14,90,3,6,True,2026-06-16 12:16:19.325562,sequencing,0.5,60.86,hard
U050,pattern_recall,hard,90,70.86,83,1,5,True,2026-08-17 19:16:19.325643,attention,0.2,80.34,hard
U050,memory_match,medium,76,66.26,46,3,8,True,2026-08-06 16:16:19.325719,memory,0.375,69.4,medium
U050,pattern_recall,hard,40,52.48,82,6,13,True,2026-07-13 12:16:19.325796,attention,0.462,47.75,medium
U050,routine_order,medium,40,62.27,39,6,15,True,2026-08-16 09:16:19.325871,sequencing,0.4,52.91,easy
U050,routine_order,easy,80,82.53,44,2,12,True,2026-08-15 12:16:19.325950,sequencing,0.167,81.67,medium
U050,routine_order,easy,100,95.56,44,0,10,False,2026-09-02 16:16:19.326037,sequencing,0.0,98.22,medium
U050,routine_order,easy,80,82.27,59,2,13,True,2026-08-29 00:16:19.326114,sequencing,0.154,81.83,medium
U050,routine_order,easy,70,81.5,44,3,14,True,2026-06-25 01:16:19.326190,sequencing,0.214,76.32,easy
U050,memory_match,medium,84,77.2,45,2,9,True,2026-06-29 15:16:19.326265,memory,0.222,80.04,hard
U051,routine_order,medium,80,80.33,52,2,12,True,2026-07-01 04:16:19.326344,sequencing,0.167,80.79,hard
U051,pattern_recall,medium,90,88.22,53,1,12,True,2026-07-21 01:16:19.326418,attention,0.083,89.63,hard
U051,routine_order,medium,60,75.11,49,4,15,False,2026-08-22 22:16:19.326491,sequencing,0.267,68.7,medium
U051,routine_order,hard,80,61.49,80,2,5,True,2026-07-14 15:16:19.326565,sequencing,0.4,68.6,hard
U051,pattern_recall,medium,80,65.61,51,2,7,True,2026-06-18 07:16:19.326643,attention,0.286,72.52,medium
U051,memory_match,hard,76,57.76,75,3,6,True,2026-08-18 06:16:19.326721,memory,0.5,63.5,hard
U051,routine_order,medium,60,68.36,64,4,13,True,2026-07-17 02:16:19.326801,sequencing,0.308,65.18,medium
U051,routine_order,hard,60,70.52,58,4,13,True,2026-07-07 18:16:19.326878,sequencing,0.308,66.05,hard
U051,memory_match,medium,84,85.82,62,2,12,True,2026-08-14 17:16:19.326953,memory,0.167,84.59,hard
U051,routine_order,easy,100,99.54,29,0,7,True,2026-08-11 02:16:19.327030,sequencing,0.0,99.82,medium
U051,pattern_recall,easy,100,96.17,38,0,6,True,2026-07-12 02:16:19.327107,attention,0.0,98.47,medium
U051,memory_match,easy,92,86.31,25,1,9,True,2026-08-29 12:16:19.327183,memory,0.111,89.1,medium
U051,memory_match,easy,84,83.12,45,2,9,True,2026-06-19 10:16:19.327259,memory,0.222,82.41,medium
U051,routine_order,hard,50,51.35,99,5,11,True,2026-08-02 19:16:19.327334,sequencing,0.455,51.44,medium
U051,routine_order,hard,40,50.36,79,6,12,False,2026-07-14 17:16:19.327410,sequencing,0.5,46.14,medium
U051,pattern_recall,easy,90,85.07,37,1,10,True,2026-07-06 09:16:19.327520,attention,0.1,88.03,medium
U051,routine_order,medium,70,71.17,42,3,12,True,2026-07-26 11:16:19.327605,sequencing,0.25,71.47,medium
U051,pattern_recall,hard,60,69.87,70,4,13,True,2026-07-20 10:16:19.327691,attention,0.308,65.79,hard
U051,memory_match,medium,84,72.19,39,2,7,True,2026-09-04 19:16:19.327769,memory,0.286,76.76,medium
U051,routine_order,easy,70,69.93,28,3,10,True,2026-06-16 03:16:19.327847,sequencing,0.3,69.97,easy
U051,pattern_recall,medium,80,63.1,49,2,6,True,2026-07-07 10:16:19.327923,attention,0.333,70.58,medium
U051,pattern_recall,hard,70,67.53,79,3,10,True,2026-07-24 00:16:19.327999,attention,0.3,69.01,hard
U051,memory_match,hard,76,63.11,75,3,9,True,2026-07-19 23:16:19.328075,memory,0.333,68.98,hard
U051,pattern_recall,easy,80,82.71,35,2,14,True,2026-06-22 03:16:19.328150,attention,0.143,82.22,medium
U051,routine_order,hard,80,78.93,75,2,10,True,2026-08-29 05:16:19.328226,sequencing,0.2,79.57,hard
U051,pattern_recall,hard,60,60.72,79,4,9,True,2026-07-18 14:16:19.328303,attention,0.444,59.41,medium
U051,routine_order,hard,70,78.25,72,3,12,True,2026-08-13 01:16:19.328381,sequencing,0.25,74.3,hard
U051,pattern_recall,medium,80,79.34,64,2,9,True,2026-07-12 03:16:19.328457,attention,0.222,79.3,medium
U051,routine_order,medium,80,86.47,39,2,14,True,2026-08-24 02:16:19.328533,sequencing,0.143,83.73,hard
U051,pattern_recall,medium,70,70.89,70,3,11,True,2026-09-01 01:16:19.328609,attention,0.273,70.9,medium
U052,routine_order,hard,80,68.35,71,2,5,True,2026-07-29 15:16:19.328688,sequencing,0.4,71.34,hard
U052,routine_order,hard,70,74.72,91,3,12,True,2026-08-16 14:16:19.328765,sequencing,0.25,72.89,hard
U052,routine_order,easy,100,93.3,24,0,5,True,2026-07-10 15:16:19.328839,sequencing,0.0,97.32,medium
U052,memory_match,easy,84,78.63,44,2,10,True,2026-09-08 21:16:19.328913,memory,0.2,81.05,medium
U052,routine_order,medium,80,79.2,52,2,12,False,2026-07-17 09:16:19.328987,sequencing,0.167,80.34,hard
U052,memory_match,medium,84,75.25,49,2,9,True,2026-08-07 20:16:19.329064,memory,0.222,79.26,medium
U052,memory_match,medium,68,59.44,55,4,10,True,2026-06-12 23:16:19.329145,memory,0.4,62.98,medium
U052,pattern_recall,medium,80,68.14,43,2,6,True,2026-07-07 13:16:19.329250,attention,0.333,72.6,medium
U052,memory_match,medium,84,83.92,45,2,15,True,2026-08-08 19:16:19.329363,memory,0.133,84.51,hard
U052,routine_order,easy,80,85.71,31,2,11,True,2026-06-13 04:16:19.329449,sequencing,0.182,82.64,medium
U052,memory_match,hard,60,68.74,56,5,15,True,2026-09-01 23:16:19.329525,memory,0.333,64.84,hard
U052,memory_match,hard,76,69.62,54,3,10,True,2026-06-28 13:16:19.329600,memory,0.3,72.25,hard
U052,memory_match,easy,92,84.88,13,1,9,True,2026-06-17 02:16:19.329680,memory,0.111,88.53,medium
U052,memory_match,easy,92,76.52,24,1,5,True,2026-07-02 21:16:19.329754,memory,0.2,83.41,medium
U052,routine_order,easy,100,100.0,35,0,7,True,2026-09-04 08:16:19.329827,sequencing,0.0,100.0,medium
U052,routine_order,easy,90,92.79,43,1,14,True,2026-08-07 20:16:19.329900,sequencing,0.071,91.7,medium
U052,memory_match,hard,84,83.03,56,2,14,True,2026-06-18 02:16:19.329979,memory,0.143,83.95,hard
U052,pattern_recall,medium,50,48.94,55,5,9,True,2026-09-09 02:16:19.330055,attention,0.556,48.46,easy
U052,pattern_recall,easy,80,73.29,45,2,9,True,2026-06-12 02:16:19.330128,attention,0.222,76.88,easy
U052,pattern_recall,hard,70,66.43,64,3,10,True,2026-07-20 18:16:19.330202,attention,0.3,68.57,hard
U052,routine_order,medium,70,64.0,41,3,9,True,2026-06-27 20:16:19.330273,sequencing,0.333,66.94,medium
U052,routine_order,easy,90,94.64,47,1,14,True,2026-08-23 04:16:19.330344,sequencing,0.071,92.44,medium
U052,pattern_recall,easy,90,85.61,58,1,8,True,2026-07-27 14:16:19.330416,attention,0.125,87.74,medium
U052,pattern_recall,easy,100,99.07,38,0,13,True,2026-08-27 17:16:19.330488,attention,0.0,99.63,medium
U052,memory_match,hard,92,80.65,69,1,5,True,2026-07-03 01:16:19.330559,memory,0.2,85.06,hard
U052,routine_order,hard,60,69.01,62,4,13,True,2026-06-27 15:16:19.330631,sequencing,0.308,65.44,hard
U052,memory_match,easy,100,100.0,41,0,8,True,2026-07-08 01:16:19.330707,memory,0.0,100.0,medium
U052,pattern_recall,easy,80,88.4,26,2,14,True,2026-06-20 04:16:19.331096,attention,0.143,84.5,medium
U052,pattern_recall,easy,100,94.87,40,0,6,True,2026-06-22 06:16:19.331306,attention,0.0,97.95,medium
U052,routine_order,medium,80,74.34,57,2,7,True,2026-07-02 09:16:19.331504,sequencing,0.286,76.02,medium
U053,memory_match,hard,92,86.47,46,1,10,True,2026-06-14 20:16:19.331662,memory,0.1,89.39,hard
U053,routine_order,hard,40,56.55,78,6,14,True,2026-08-11 21:16:19.331802,sequencing,0.429,50.04,medium
U053,pattern_recall,hard,90,81.73,51,1,5,True,2026-06-28 05:16:19.331938,attention,0.2,84.69,hard
U053,routine_order,hard,60,70.51,46,4,13,True,2026-07-20 03:16:19.332083,sequencing,0.308,66.04,hard
U053,pattern_recall,easy,90,89.37,23,1,9,True,2026-06-27 00:16:19.332304,attention,0.111,89.53,medium
U053,routine_order,easy,80,73.67,42,2,6,True,2026-06-20 13:16:19.332527,sequencing,0.333,74.81,easy
U053,routine_order,medium,80,71.76,76,2,6,True,2026-06-20 11:16:19.332695,sequencing,0.333,74.04,medium
U053,memory_match,easy,84,79.0,43,2,8,True,2026-07-17 20:16:19.332840,memory,0.25,80.2,medium
U053,routine_order,easy,80,85.49,33,2,13,True,2026-06-27 06:16:19.332973,sequencing,0.154,83.12,medium
U053,pattern_recall,hard,50,64.21,83,5,14,True,2026-06-27 03:16:19.333117,attention,0.357,58.54,medium
U053,memory_match,hard,84,65.85,56,2,6,True,2026-08-23 10:16:19.333256,memory,0.333,73.28,hard
U053,routine_order,easy,50,62.97,32,5,14,True,2026-08-03 00:16:19.333392,sequencing,0.357,58.05,easy
U053,pattern_recall,medium,90,82.63,48,1,7,True,2026-08-04 23:16:19.333529,attention,0.143,86.19,hard
U053,pattern_recall,medium,60,73.54,59,4,14,True,2026-09-01 02:16:19.333670,attention,0.286,67.7,medium
U053,memory_match,medium,76,67.18,42,3,8,True,2026-07-14 18:16:19.333813,memory,0.375,69.77,medium
U053,pattern_recall,easy,90,87.02,29,1,8,True,2026-09-03 15:16:19.333968,attention,0.125,88.31,medium
U053,routine_order,hard,60,58.43,80,4,10,True,2026-07-15 06:16:19.334122,sequencing,0.4,59.37,medium
U053,pattern_recall,hard,50,65.72,68,5,14,True,2026-07-05 20:16:19.334261,attention,0.357,59.15,medium
U053,pattern_recall,easy,80,83.03,31,2,10,False,2026-06-23 16:16:19.334395,attention,0.2,81.21,medium
U053,pattern_recall,easy,80,87.24,42,2,14,True,2026-08-18 05:16:19.334569,attention,0.143,84.04,medium
U053,routine_order,hard,70,63.57,73,3,7,True,2026-09-08 19:16:19.334721,sequencing,0.429,64.85,hard
U053,memory_match,hard,92,81.72,69,1,7,True,2026-07-07 16:16:19.334860,memory,0.143,86.63,hard
U053,routine_order,easy,80,76.94,33,2,10,True,2026-07-28 03:16:19.334999,sequencing,0.2,78.78,easy
U053,routine_order,medium,90,94.44,58,1,12,True,2026-08-02 14:16:19.335144,sequencing,0.083,92.12,hard
U053,memory_match,easy,76,70.93,15,3,12,True,2026-07-27 22:16:19.335284,memory,0.25,73.77,easy
U053,memory_match,medium,84,79.63,38,2,8,True,2026-08-01 18:16:19.335431,memory,0.25,80.45,hard
U053,pattern_recall,easy,80,81.9,37,2,10,True,2026-08-26 18:16:19.335569,attention,0.2,80.76,medium
U053,routine_order,medium,80,66.93,41,2,5,True,2026-07-04 11:16:19.335703,sequencing,0.4,70.77,medium
U053,routine_order,medium,80,76.32,48,2,8,True,2026-06-19 14:16:19.335834,sequencing,0.25,77.53,medium
U053,routine_order,medium,70,75.0,36,3,12,True,2026-06-15 01:16:19.335968,sequencing,0.25,73.0,medium
U054,memory_match,hard,52,51.62,95,6,12,True,2026-09-03 14:16:19.336111,memory,0.5,51.45,medium
U054,memory_match,medium,84,73.41,25,2,7,False,2026-09-02 18:16:19.336252,memory,0.286,77.24,medium
U054,pattern_recall,hard,60,72.34,76,4,13,False,2026-06-23 20:16:19.336386,attention,0.308,66.78,hard
U054,routine_order,hard,70,41.36,89,3,5,True,2026-07-03 11:16:19.336551,sequencing,0.6,52.54,medium
U054,memory_match,easy,84,81.23,50,2,9,True,2026-08-20 08:16:19.336697,memory,0.222,81.65,medium
U054,routine_order,easy,100,92.76,41,0,5,True,2026-06-24 17:16:19.336842,sequencing,0.0,97.1,medium
U054,memory_match,medium,76,80.98,57,3,14,True,2026-09-04 03:16:19.336988,memory,0.214,78.51,medium
U054,memory_match,medium,84,85.06,35,2,14,True,2026-07-02 00:16:19.337121,memory,0.143,84.76,hard
U054,memory_match,medium,84,73.36,74,2,7,True,2026-09-03 14:16:19.337246,memory,0.286,77.22,medium
U054,memory_match,hard,68,57.41,48,4,9,True,2026-08-12 05:16:19.337702,memory,0.444,61.28,hard
U054,memory_match,easy,92,86.36,26,1,7,True,2026-08-01 17:16:19.338137,memory,0.143,88.48,medium
U054,pattern_recall,medium,80,68.33,50,2,5,True,2026-06-26 13:16:19.338258,attention,0.4,71.33,medium
U054,pattern_recall,medium,40,59.66,65,6,15,False,2026-06-29 08:16:19.338371,attention,0.4,51.86,easy
U054,pattern_recall,hard,70,74.26,56,3,11,True,2026-09-01 23:16:19.338462,attention,0.273,72.24,hard
U054,routine_order,hard,80,77.3,71,2,11,True,2026-07-10 11:16:19.338540,sequencing,0.182,79.28,hard
U054,routine_order,easy,80,73.2,41,2,8,True,2026-09-05 05:16:19.338618,sequencing,0.25,76.28,easy
U054,routine_order,medium,90,71.54,34,1,5,True,2026-07-26 18:16:19.338700,sequencing,0.2,80.62,hard
U054,routine_order,medium,70,69.93,59,3,10,True,2026-08-21 05:16:19.338777,sequencing,0.3,69.97,medium
U054,pattern_recall,hard,70,64.79,51,3,9,True,2026-09-07 06:16:19.338855,attention,0.333,67.26,hard
U054,memory_match,medium,76,76.85,39,3,12,True,2026-07-14 10:16:19.338937,memory,0.25,76.14,medium
U054,routine_order,medium,60,72.74,30,4,14,True,2026-07-07 16:16:19.339039,sequencing,0.286,67.38,medium
U054,memory_match,hard,76,64.28,71,3,9,True,2026-08-30 01:16:19.339183,memory,0.333,69.45,hard
U054,pattern_recall,hard,60,69.02,65,4,13,True,2026-06-19 10:16:19.339330,attention,0.308,65.45,hard
U054,memory_match,medium,68,55.44,46,4,10,True,2026-06-27 08:16:19.339424,memory,0.4,61.38,medium
U054,memory_match,easy,84,86.57,46,2,13,True,2026-09-02 18:16:19.339508,memory,0.154,85.15,medium
U054,pattern_recall,hard,60,70.86,86,4,15,True,2026-06-23 19:16:19.339587,attention,0.267,67.0,hard
U054,routine_order,hard,80,80.01,53,2,11,True,2026-08-25 11:16:19.339673,sequencing,0.182,80.36,hard
U054,routine_order,hard,60,64.76,61,4,11,True,2026-08-13 20:16:19.339961,sequencing,0.364,62.62,hard
U054,routine_order,medium,80,83.52,54,2,12,True,2026-07-14 16:16:19.340046,sequencing,0.167,82.07,hard
U054,pattern_recall,medium,90,94.63,44,1,10,True,2026-07-06 15:16:19.340134,attention,0.1,91.85,hard
U055,memory_match,hard,60,64.57,78,5,13,True,2026-09-03 14:16:19.340218,memory,0.385,62.13,hard
U055,pattern_recall,easy,80,76.86,31,2,8,True,2026-07-08 09:16:19.340294,attention,0.25,77.74,easy
U055,memory_match,medium,92,91.07,49,1,12,True,2026-08-25 15:16:19.340369,memory,0.083,91.57,hard
U055,pattern_recall,hard,60,59.11,97,4,9,True,2026-07-06 06:16:19.340444,attention,0.444,58.76,medium
U055,pattern_recall,hard,60,67.55,74,4,11,True,2026-08-24 09:16:19.340600,attention,0.364,63.74,hard
U055,pattern_recall,medium,80,71.56,59,2,8,True,2026-08-24 05:16:19.340683,attention,0.25,75.62,medium
U055,pattern_recall,medium,70,79.83,47,3,15,True,2026-08-31 15:16:19.340766,attention,0.2,75.93,medium
U055,pattern_recall,hard,80,73.6,68,2,7,True,2026-09-01 02:16:19.340843,attention,0.286,75.72,hard
U055,memory_match,medium,76,68.74,57,3,8,True,2026-07-21 15:16:19.340920,memory,0.375,70.4,medium
U055,routine_order,hard,50,67.45,69,5,14,True,2026-08-19 20:16:19.340999,sequencing,0.357,59.84,medium
U055,routine_order,hard,80,63.37,89,2,5,True,2026-08-15 15:16:19.341077,sequencing,0.4,69.35,hard
U055,pattern_recall,medium,80,75.93,42,2,8,True,2026-07-26 20:16:19.341156,attention,0.25,77.37,medium
U055,memory_match,medium,92,73.67,34,1,5,True,2026-08-19 04:16:19.341235,memory,0.2,82.27,hard
U055,pattern_recall,easy,60,71.64,22,4,13,True,2026-08-10 21:16:19.341314,attention,0.308,66.5,easy
U055,routine_order,easy,90,89.73,23,1,10,True,2026-06-15 08:16:19.341395,sequencing,0.1,89.89,medium
U055,pattern_recall,hard,60,65.24,50,4,12,True,2026-06-30 05:16:19.341475,attention,0.333,63.44,hard
U055,memory_match,medium,76,74.98,78,3,13,True,2026-06-18 13:16:19.341558,memory,0.231,75.77,medium
U055,pattern_recall,medium,60,69.69,48,4,13,True,2026-08-17 16:16:19.341635,attention,0.308,65.72,medium
U055,memory_match,hard,76,52.92,79,3,7,True,2026-08-31 22:16:19.341732,memory,0.429,62.99,hard
U055,pattern_recall,hard,80,81.71,71,2,11,True,2026-07-11 19:16:19.341822,attention,0.182,81.04,hard
U055,routine_order,easy,80,71.13,34,2,8,True,2026-06-20 06:16:19.341901,sequencing,0.25,75.45,easy
U055,memory_match,easy,84,66.06,78,2,6,True,2026-08-04 01:16:19.341994,memory,0.333,73.36,easy
U055,routine_order,easy,80,81.98,17,2,12,True,2026-06-30 23:16:19.342075,sequencing,0.167,81.45,medium
U055,routine_order,hard,60,66.81,73,4,11,True,2026-08-27 19:16:19.342158,sequencing,0.364,63.44,hard
U055,pattern_recall,medium,60,65.82,52,4,11,True,2026-06-13 14:16:19.342239,attention,0.364,63.05,medium
U055,pattern_recall,hard,40,58.69,78,6,15,True,2026-07-05 14:16:19.342317,attention,0.4,51.48,medium
U055,routine_order,easy,90,80.34,18,1,5,True,2026-08-28 06:16:19.342398,sequencing,0.2,84.14,medium
U055,routine_order,hard,90,89.55,89,1,8,True,2026-07-20 13:16:19.342492,sequencing,0.125,89.32,hard
U055,pattern_recall,easy,80,85.79,37,2,11,False,2026-08-20 07:16:19.342633,attention,0.182,82.68,medium
U055,routine_order,medium,90,79.77,49,1,7,True,2026-06-24 01:16:19.342781,sequencing,0.143,85.05,hard
U056,memory_match,easy,100,95.47,35,0,10,True,2026-07-26 01:16:19.342933,memory,0.0,98.19,medium
U056,memory_match,medium,60,64.37,35,5,15,True,2026-07-06 17:16:19.343069,memory,0.333,63.09,medium
U056,routine_order,hard,70,57.24,66,3,7,True,2026-08-05 00:16:19.343204,sequencing,0.429,62.32,hard
U056,memory_match,easy,100,100.0,26,0,6,True,2026-06-20 15:16:19.343336,memory,0.0,100.0,medium
U056,routine_order,hard,70,62.76,84,3,7,True,2026-09-06 11:16:19.343478,sequencing,0.429,64.52,hard
U056,pattern_recall,hard,80,85.13,79,2,14,True,2026-07-01 13:16:19.343606,attention,0.143,83.19,hard
U056,pattern_recall,hard,40,50.29,66,6,13,True,2026-06-19 19:16:19.343734,attention,0.462,46.88,medium
U056,pattern_recall,medium,80,85.33,57,2,11,True,2026-08-04 05:16:19.343824,attention,0.182,82.49,hard
U056,routine_order,easy,70,65.0,34,3,9,True,2026-08-22 01:16:19.343900,sequencing,0.333,67.34,easy
U056,pattern_recall,hard,60,59.54,70,4,9,True,2026-07-01 06:16:19.343976,attention,0.444,58.94,medium
U056,routine_order,hard,70,51.4,78,3,7,True,2026-08-11 16:16:19.344051,sequencing,0.429,59.98,medium
U056,routine_order,hard,80,69.72,91,2,8,True,2026-08-04 23:16:19.344125,sequencing,0.25,74.89,hard
U056,memory_match,easy,92,82.1,43,1,5,True,2026-07-08 19:16:19.344200,memory,0.2,85.64,medium
U056,routine_order,medium,80,81.64,40,2,10,True,2026-08-25 08:16:19.344315,sequencing,0.2,80.66,hard
U056,memory_match,hard,84,70.21,67,2,8,True,2026-07-03 04:16:19.344400,memory,0.25,76.68,hard
U056,pattern_recall,hard,70,68.05,65,3,10,True,2026-07-30 18:16:19.344478,attention,0.3,69.22,hard
U056,pattern_recall,easy,70,72.75,28,3,11,True,2026-08-11 05:16:19.344558,attention,0.273,71.64,easy
U056,routine_order,hard,60,51.91,75,4,8,True,2026-07-14 16:16:19.344631,sequencing,0.5,54.76,medium
U056,pattern_recall,easy,80,67.52,31,2,5,True,2026-08-25 07:16:19.344703,attention,0.4,71.01,easy
U056,pattern_recall,medium,70,81.37,60,3,14,True,2026-08-09 15:16:19.344779,attention,0.214,76.27,medium
U056,pattern_recall,hard,60,59.61,81,4,11,True,2026-08-05 05:16:19.344852,attention,0.364,60.56,hard
U056,routine_order,easy,100,95.53,13,0,6,True,2026-07-22 06:16:19.345085,sequencing,0.0,98.21,medium
U056,pattern_recall,hard,60,54.49,59,4,9,True,2026-07-14 14:16:19.345320,attention,0.444,56.92,medium
U056,pattern_recall,easy,90,84.31,33,1,8,True,2026-07-21 20:16:19.345423,attention,0.125,87.22,medium
U056,memory_match,medium,84,68.0,45,2,5,False,2026-07-22 21:16:19.345507,memory,0.4,72.8,medium
U056,pattern_recall,medium,90,86.39,32,1,6,True,2026-07-06 21:16:19.345584,attention,0.167,87.22,hard
U056,pattern_recall,hard,30,51.32,70,7,15,True,2026-07-28 14:16:19.345672,attention,0.467,43.19,medium
U056,routine_order,medium,70,64.06,61,3,9,True,2026-08-15 03:16:19.345837,sequencing,0.333,66.96,medium
U056,memory_match,hard,76,64.59,46,3,8,True,2026-08-14 02:16:19.345968,memory,0.375,68.74,hard
U056,routine_order,easy,80,85.37,39,2,11,True,2026-08-28 19:16:19.346061,sequencing,0.182,82.51,medium
U057,pattern_recall,hard,70,61.21,62,3,7,True,2026-08-27 21:16:19.346159,attention,0.429,63.9,hard
U057,routine_order,easy,100,93.45,20,0,6,True,2026-08-04 19:16:19.346245,sequencing,0.0,97.38,medium
